"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"220196_at",-2.11816673788766,7.49505732489018,-4.08252564984208,0.000199715853875185,0.00136432691713508
"216074_x_at",-1.050135428447,6.81192889183909,-4.08044107233949,0.000200993471604657,0.00137011369857311
"209324_s_at",1.03959452304123,6.7113155320032,4.07491012943686,0.000204422009867722,0.00138627370283813
"209218_at",-1.1939093442927,7.70909187736094,-4.0718668835391,0.000206332671678543,0.00139628065827233
"213375_s_at",1.17476024769584,7.25385575316049,4.06658390737884,0.000209690867040347,0.0014138267085526
"201450_s_at",-1.01386182326505,7.72056592806534,-4.06297123409195,0.000212017867828706,0.00142778779976423
"206404_at",-1.49358636224253,7.05382527669627,-4.05408359040344,0.00021785003559019,0.00145597157485665
"203963_at",-2.04493411362857,7.79676915913692,-4.05389472466012,0.000217975649392608,0.00145602504993077
"206932_at",1.01804236889091,5.58646369982705,4.05294782317958,0.000218606492402518,0.00145957939925611
"214777_at",1.94743058138658,6.82449850688382,4.05065105375212,0.000220144028893084,0.00146699028766115
"202803_s_at",1.30848576246874,7.68156522838605,4.04897016742179,0.000221275932633113,0.00147189129628781
"205908_s_at",1.55735066531429,5.31941012371979,4.04686798603628,0.000222699503735579,0.00147915230909884
"221591_s_at",-1.1698902663053,6.45845385844175,-4.04659074850048,0.000222887909091497,0.00147952143946105
"204092_s_at",-1.28380430482978,6.10551751634117,-4.04112941053789,0.000226631091752619,0.00149904421135356
"203603_s_at",1.08607452934568,6.41119383084234,4.04039942058564,0.000227136033047985,0.00150145679768841
"213661_at",-1.96811178628287,9.81684182988887,-4.03675057860406,0.000229676419045751,0.00151555141797458
"215867_x_at",-1.70747034400674,8.32882899269057,-4.03500126405781,0.000230904098294836,0.00152184928926452
"202861_at",1.1987663639456,7.88088620758569,4.03036959217598,0.000234185525104717,0.00153983203741375
"213909_at",1.4435315714292,5.96823830966269,4.02991727468412,0.000234508400365665,0.00154115047181521
"209708_at",-1.59469356207546,8.00725273820333,-4.02951926369187,0.000234792868246155,0.00154245966556166
"209032_s_at",-1.68199822286554,7.3053963106365,-4.02677412366333,0.000236764041219497,0.00155083579719104
"209465_x_at",-1.17073564189615,6.98532939804451,-4.02518100786829,0.000237915360015885,0.00155654639502904
"201150_s_at",1.48502788256085,9.55986557508219,4.01617751887267,0.000244525036175113,0.00159184226501256
