"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"219741_x_at","ZNF552",-0.577422124398084,6.03589035067762,-6.19959144325988,3.05297958696295e-06,3.37357273108996e-05
"200752_s_at","CAPN1",-0.491784386104655,7.49797201177858,-6.19916946699111,3.0559571326073e-06,3.37518874779836e-05
"216338_s_at","YIPF3",-0.414852654617701,7.59017408009487,-6.19830663344248,3.06205469365884e-06,3.38024739398602e-05
"206332_s_at","IFI16",0.920436181022657,9.41376314319162,6.1959442500056,3.07881313237738e-06,3.39706390044432e-05
"201906_s_at","CTDSPL",0.491279023679135,7.89467529187989,6.19454709675182,3.08876843492106e-06,3.40636111013547e-05
"209205_s_at","LMO4",-0.77787147898812,9.01159499112598,-6.19398660273373,3.09277142980237e-06,3.40908803274159e-05
"217886_at","EPS15",1.01257517347118,7.6056141973283,6.19246810758591,3.1036430366183e-06,3.41937962051166e-05
"205565_s_at","FXN",-0.656449454544972,6.44348848788816,-6.19179889380372,3.1084466371853e-06,3.42297902800677e-05
"213830_at","YME1L1",-1.06504578530373,5.97355304897498,-6.18931455038007,3.12634574942104e-06,3.44098835275951e-05
"214511_x_at","FCGR1BP",1.4127505216847,6.10974892325655,6.18839070679589,3.13302866125221e-06,3.44664096230693e-05
"200783_s_at","STMN1",-0.841023219483244,8.12439956957482,-6.18168263583758,3.181993480239e-06,3.49877930697355e-05
"205901_at","PNOC",2.40859135946425,6.48870508453366,6.18001004220234,3.19432373630504e-06,3.51060433515872e-05
"206896_s_at","GNG7",0.517200292282987,6.71471885419228,6.17836975707325,3.2064632362749e-06,3.5222081614643e-05
"213417_at","TBX2",-0.774670502435442,7.00553871483698,-6.17814171952804,3.20815463581677e-06,3.52232926673682e-05
"205588_s_at","CEP43",-0.900463706439352,7.05220146023299,-6.17771640532026,3.21131171163563e-06,3.52405866995601e-05
"219383_at","PRR5L",0.954346301958775,5.92266315596295,6.17567553049677,3.22650519748057e-06,3.53757138979019e-05
"209866_s_at","ADGRL3",-1.10741596476483,5.60775035170253,-6.17563586550305,3.22680121383206e-06,3.53757138979019e-05
"212330_at","TFDP1",-0.642673609582397,7.99542408410247,-6.17476127156641,3.23333528775057e-06,3.54299115618394e-05
"209592_s_at","DCAF7",-0.480406299239457,6.59283043442834,-6.16906099706004,3.27625443309398e-06,3.5869386766931e-05
"201476_s_at","RRM1",-1.21051422334404,7.08095931638586,-6.16900721686616,3.27666212105331e-06,3.5869386766931e-05
"203729_at","EMP3",0.584299092347285,8.40551081789212,6.16602623505668,3.29934110857534e-06,3.60999125126389e-05
"221744_at","DCAF7",-0.443767172093112,7.22151159027479,-6.16404059818321,3.3145365561972e-06,3.62483705755547e-05
"205816_at","ITGB8",-0.874918022207533,4.66804526831866,-6.16354024240254,3.31837688678288e-06,3.62725622702954e-05
"213288_at","MBOAT2",0.552923323080954,6.6248365039358,6.16259659039371,3.32563198110637e-06,3.63340380790125e-05
"214606_at","TSPAN2",0.623394759855726,3.90800605141012,6.16223382124396,3.3284253756266e-06,3.63467314180558e-05
