"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"215535_s_at","AGPAT1",1.311691650875,9.05658023186364,7.29697395138508,2.81819391668322e-07,5.94835273512036e-05
"211358_s_at","CIZ1",1.36493082554166,6.89703608868182,7.29496710775356,2.83038734983507e-07,5.94835273512036e-05
"214600_at","TEAD1",-1.91607885295834,5.41322475363636,-7.28774487221758,2.87472009319371e-07,5.9543967545798e-05
"214657_s_at","NEAT1",-1.44112479208334,5.53295758413636,-7.28249698181114,2.90738123201247e-07,5.9543967545798e-05
"209997_x_at","PCM1",-1.48842538204167,5.38072726068182,-7.27903685515879,2.929124528145e-07,5.9543967545798e-05
"215170_s_at","CEP152",-1.13336692579167,4.05491586336364,-7.27485603921059,2.95561994833507e-07,5.9543967545798e-05
"203171_s_at","RRP8",0.894726656333328,7.4558233055,7.27308659091448,2.96690775130564e-07,5.9543967545798e-05
"211031_s_at","CLIP2",1.94855771320833,8.16810490259091,7.25334690928342,3.09588128286721e-07,6.15776315521722e-05
"200709_at","FKBP1A",1.13334262408333,10.6227696958182,7.23798550415487,3.20023005765642e-07,6.23672920154931e-05
"201908_at","DVL3",1.01160089458333,8.96792303972727,7.23732522216938,3.20479555833747e-07,6.23672920154931e-05
"212249_at","PIK3R1",-2.64103320033334,6.28999919595455,-7.23405654453656,3.22749560202341e-07,6.23672920154931e-05
"212552_at","HPCAL1",1.446770934125,9.27422310468182,7.23118595794804,3.24756738959339e-07,6.23672920154931e-05
"206746_at","BFSP1",1.2847464355,5.46976380704545,7.22560731852229,3.28694249911589e-07,6.25839470536792e-05
"217923_at","PEF1",1.105258063125,9.46795393372727,7.21605086206967,3.35553863604026e-07,6.33152049753744e-05
"212791_at","C1orf216",1.421737664125,7.47274504636364,7.21239172768881,3.38219212284848e-07,6.33152049753744e-05
"201527_at","ATP6V1F",1.352678152375,9.85738611259091,7.20653872081654,3.42527951921212e-07,6.3451660479939e-05
"205499_at","SRPX2",2.739585275125,7.126545371,7.19785999521008,3.49021036408327e-07,6.3451660479939e-05
"218675_at","SLC22A17",1.859720349875,7.21181186895455,7.19278377130847,3.52877407636212e-07,6.3451660479939e-05
"208637_x_at","ACTN1",1.50111372258333,10.2906166153182,7.19008193621098,3.54947812838302e-07,6.3451660479939e-05
"215836_s_at","PCDHGC3",1.37929943645833,9.75621382477273,7.18585962406927,3.58208400292175e-07,6.3451660479939e-05
"207842_s_at","CASC3",0.70125998445833,9.14000806481818,7.18537208364142,3.58586870994028e-07,6.3451660479939e-05
"219844_at","CCDC186",-1.56001192820833,3.95382694090909,-7.18498678941606,3.5888626028964e-07,6.3451660479939e-05
"202118_s_at","CPNE3",-2.31495097466667,6.4953166085,-7.17655772317039,3.65500705195458e-07,6.37711228803641e-05
"212332_at","RBL2",-1.67132132304167,6.07081217886364,-7.1754006135824,3.66418446320717e-07,6.37711228803641e-05
"217525_at","OLFML1",2.82472127533333,8.68611935163636,7.15665878370188,3.81617687680601e-07,6.59015289027966e-05
"214415_at","PLGLB2",-2.01371970291667,4.41943210886364,-7.15101913381089,3.863170796316e-07,6.61998890996396e-05
"210089_s_at","LAMA4",1.88824247991666,6.38636502736364,7.14192207040443,3.9402322265663e-07,6.70050025276469e-05
"203532_x_at","CUL5",-2.001007921875,5.99660362340909,-7.13247719245364,4.02191353428624e-07,6.78758846994656e-05
"213556_at","PINLYP",1.38690207666666,7.57486970722727,7.12030570856082,4.12974903049264e-07,6.91717437235222e-05
"201871_s_at","UBXN1",1.21884442720833,9.7901403725,7.11676055071875,4.1617136545116e-07,6.91869366280261e-05
"208003_s_at","NFAT5",-2.04494058345833,7.33680095104545,-7.107277271502,4.24847492266882e-07,7.0106130260958e-05
"211200_s_at","DRC8",-1.12775794854167,5.81233087554545,-7.09864224907974,4.32909270630956e-07,7.09111751606309e-05
"208682_s_at","MAGED2",1.33184763870833,9.87247225645454,7.0820907077029,4.48804501675714e-07,7.28027249767152e-05
"203151_at","MAP1A",1.86566093729166,7.225025811,7.07985892658384,4.50993223808713e-07,7.28027249767152e-05
"217299_s_at","NBN",-2.04035084758333,5.20654179581818,-7.06292399469543,4.67962987450527e-07,7.48118644910068e-05
"219922_s_at","LTBP3",2.01050708924999,9.20867740163636,7.05881490810105,4.72178581810106e-07,7.48118644910068e-05
"203304_at","BAMBI",2.26486841370833,8.18997188613636,7.05752102324223,4.73514068017775e-07,7.48118644910068e-05
"201315_x_at","IFITM2",1.26641792249999,12.5923251031818,7.05243711729151,4.78799135507116e-07,7.51141432513522e-05
"217427_s_at","HIRA",-2.75578625245833,6.36320705909091,-7.0390853095306,4.929698438569e-07,7.516027573254e-05
"203593_at","CD2AP",-2.223653464625,7.47666951922727,-7.03742784453332,4.94758790000604e-07,7.516027573254e-05
"221747_at","TNS1",2.75229607341666,8.10927370640909,7.03597150916405,4.96336157042841e-07,7.516027573254e-05
"202117_at","ARHGAP1",0.964528213583327,10.5608217514091,7.03516070686393,4.9721658111743e-07,7.516027573254e-05
"204243_at","RLF",-2.07960309995834,6.69197470013636,-7.03513540182258,4.97244084855537e-07,7.516027573254e-05
"222283_at","ZNF480",-0.893139001833335,3.23873573068182,-7.03321439720186,4.99336571729403e-07,7.516027573254e-05
"209349_at","RAD50",-2.49135514579167,5.49367212072727,-6.99835977507738,5.38914695111948e-07,8.05731722349589e-05
"213484_at","ADD2",1.5786851675,4.64842308072727,6.9661966200538,5.78295921903173e-07,8.58846550149132e-05
