"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"206480_at","LTC4S",1.04809813590016,6.29941993524088,8.97319341165699,8.26749905950927e-09,2.74478504543499e-07
"207828_s_at","CENPF",-2.08332685029581,6.73809388741017,-8.97157556709582,8.29360640063907e-09,2.74935520516424e-07
"201621_at","NBL1",1.71570699711622,8.87596616651082,8.97076783656134,8.30667272531748e-09,2.74959507135063e-07
"205046_at","CENPE",-1.54755821828706,5.25686009682869,-8.96651307572823,8.37585241931315e-09,2.76838077663263e-07
"206211_at","SELE",1.74620662096468,4.92211204811957,8.96198112600961,8.4501944529933e-09,2.78483324683874e-07
"202609_at","EPS8",1.33871053702419,9.29747332946228,8.96091536366477,8.46777606812553e-09,2.78636111476562e-07
"213316_at","JCAD",1.430367718466,6.32440062622981,8.95931539826383,8.49424133191354e-09,2.78683673271043e-07
"215379_x_at","IGLC2",3.69503606563349,8.54475414578222,8.95160560467671,8.6229742330191e-09,2.82491172042598e-07
"210702_s_at","PTGIS",1.13665948675593,5.24217327313871,8.94717962362433,8.69778593534947e-09,2.8452360834329e-07
"205407_at","RECK",1.28703818309222,7.45357313677888,8.93545351900264,8.89925181146008e-09,2.90687144580493e-07
"210426_x_at","RORA",1.12938059913715,6.24061649661434,8.92170306741598,9.14165666909922e-09,2.97731996516847e-07
"201131_s_at","CDH1",-2.92562627654855,8.38696078076304,-8.91522889060113,9.25814263462283e-09,3.01085610907289e-07
"201013_s_at","PAICS",-1.3075484599328,8.5112184304093,-8.90590160669215,9.42866697484591e-09,3.06182481622518e-07
"212188_at","KCTD12",1.93365083542185,8.92878819165042,8.90516042400621,9.44235601179108e-09,3.06182481622518e-07
"204719_at","ABCA8",3.51292288827381,7.8641839643338,8.90411060162064,9.46178053792876e-09,3.06366402679417e-07
"222292_at","CD40",1.31813738383183,5.68503007091831,8.89552521461524,9.62219160123557e-09,3.10657336667717e-07
"203780_at","MPZL2",-2.67988278789939,6.80438968426768,-8.89276311025232,9.67439489399774e-09,3.11757286936172e-07
"209552_at","PAX8",-1.97579831028185,7.00045868627397,-8.88992082519615,9.72841928319299e-09,3.12727267491617e-07
"202095_s_at","BIRC5",-2.19257726811794,6.01983824816721,-8.87974939947019,9.92431976625561e-09,3.18564944427775e-07
"203638_s_at","FGFR2",-1.63343569299735,7.2996680501844,-8.87835810555442,9.9514312119519e-09,3.18975587206694e-07
"218322_s_at","ACSL5",-2.1640934780153,7.91539028538566,-8.86203711431796,1.02752470563485e-08,3.28409868973135e-07
"216202_s_at","SPTLC2",-1.15925383383608,6.65913559021745,-8.85682731420904,1.03808895555902e-08,3.31310998037081e-07
"217979_at","TSPAN13",-1.84163436753769,8.40437770758388,-8.84900412915544,1.0541638474133e-08,3.35960057636997e-07
