"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"211488_s_at",-1.74584254739672,5.49573047031928,-7.8238059862704,1.11811439151648e-09,3.06510717719887e-07
"208396_s_at",1.86712715325148,5.87380331418977,7.81894908805243,1.13561080888351e-09,3.06510717719887e-07
"208790_s_at",1.89038690465767,7.79625379867114,7.81719360113669,1.14200249453475e-09,3.06510717719887e-07
"207291_at",-1.11590549462995,5.91060903949913,-7.81004815323732,1.16839566349643e-09,3.09861311853689e-07
"221087_s_at",1.29436175565103,6.40914581115377,7.80061101325855,1.20419934998099e-09,3.15599399053252e-07
"207542_s_at",2.38005467149017,6.88143622722132,7.79677193410813,1.21907937188188e-09,3.15784083342007e-07
"213249_at",1.05437107303687,7.782063992072,7.78551978859881,1.26376934235656e-09,3.23597582065253e-07
"208611_s_at",1.03499295258413,8.67576666509684,7.75433075925196,1.3964762903248e-09,3.53514799085972e-07
"219976_at",-2.27579580083992,5.53856745004996,-7.74233994277247,1.451161859245e-09,3.63230704925853e-07
"209220_at",3.29058368681267,6.61510562107983,7.73052619171303,1.50715258970936e-09,3.73053758232838e-07
"202746_at",2.66386472117804,7.86995449217459,7.72164131876051,1.55069348437262e-09,3.79613173091965e-07
"200974_at",2.69145091656422,11.3613565247437,7.69153562952378,1.70788585146178e-09,4.06198181070698e-07
"209496_at",1.87658995203942,9.99977714755982,7.69149261583195,1.70812157102879e-09,4.06198181070698e-07
"217525_at",2.06120710172501,8.39685568197893,7.69042307812819,1.71399331241395e-09,4.06198181070698e-07
"202947_s_at",1.29243150835306,8.82907601600823,7.68202967224264,1.76078529147143e-09,4.12894883559043e-07
"203188_at",1.08062797432045,8.33560499681935,7.57676045768195,2.46964523183759e-09,5.73086321142145e-07
"200621_at",1.58492846776983,10.5070980749581,7.57099151286172,2.51592788527459e-09,5.77807479384146e-07
"201261_x_at",2.34742963557904,8.43641459383109,7.56233839695781,2.58699405244242e-09,5.88065984757752e-07
"219550_at",1.34953333442411,6.84291993415357,7.53941826654168,2.78516644315641e-09,6.18230879505782e-07
"201691_s_at",-1.56262481107984,4.23052121394451,-7.53867349864016,2.79185646553641e-09,6.18230879505782e-07
"204485_s_at",-2.02009638645417,7.26648807649985,-7.53716205657962,2.80548311432669e-09,6.18230879505782e-07
"222334_at",-2.44518108678276,7.4578638177717,-7.53438423551946,2.8307020563626e-09,6.18230879505782e-07
"211892_s_at",1.37802560270781,4.82954590082381,7.5051459139283,3.11041588533433e-09,6.72725579394106e-07
"205150_s_at",1.72349917313709,6.06178754312861,7.49462129638271,3.217783718127e-09,6.89255460468416e-07
"212923_s_at",1.04564010227841,7.78631203520822,7.47809409678846,3.39397630646038e-09,7.20072477895409e-07
"207480_s_at",1.61106084897486,8.073517474029,7.46475040147303,3.54330073567662e-09,7.44661419704416e-07
"222031_at",-1.43942401518805,4.05935583659538,-7.45957655457292,3.602964847049e-09,7.50123812128136e-07
"219388_at",-2.07336130175412,6.26432175815498,-7.44819922894775,3.73775161592103e-09,7.70980488406229e-07
"204894_s_at",2.90746826155433,7.02597004215124,7.42849476422918,3.98332163702407e-09,8.10126177021865e-07
"201117_s_at",2.23963022285114,6.84381493798142,7.42588557981917,4.01703536235852e-09,8.10126177021865e-07
"201185_at",1.72242715607254,10.3260166730915,7.42437922509914,4.03662996136944e-09,8.10126177021865e-07
"201116_s_at",2.22726491581166,7.93017734597453,7.41059970161321,4.22040287097328e-09,8.37530900602261e-07
"205392_s_at",2.75161245138931,7.96949478984863,7.40855565922799,4.24837239161716e-09,8.37530900602261e-07
"219922_s_at",1.49967055697163,8.86952885597161,7.40263738664829,4.33041212044577e-09,8.46215708834829e-07
"201050_at",1.03542435871787,8.45636136067466,7.39161371979114,4.48750224590645e-09,8.60351572448834e-07
"202039_at",1.14948098684023,7.20809931296104,7.39038204400981,4.50540669646944e-09,8.60351572448834e-07
"43427_at",1.36985857213799,7.10257827636935,7.37798515766521,4.68967202326041e-09,8.85354437815018e-07
"205190_at",-2.0868911099394,6.37322044024364,-7.36201016729373,4.93836155873126e-09,9.24469583561817e-07
"204929_s_at",1.2554518179134,7.33772601544535,7.35556302618771,5.04245056132585e-09,9.36088926288801e-07
"221796_at",3.28599935971253,5.44686251351282,7.34364506810531,5.24071888995482e-09,9.6485532819441e-07
"203087_s_at",-1.33747461498772,6.84739943050953,-7.33075133454885,5.46407306995129e-09,9.89619152677275e-07
"206049_at",1.8320286141501,6.37303130879459,7.32440969290064,5.57741961768491e-09,1.00200142599328e-06
"216264_s_at",1.31866227528189,9.40600268707457,7.28390127703712,6.3594681267595e-09,1.12436405920493e-06
"206584_at",1.8589579744161,7.1445373897314,7.26505590955384,6.76004811019294e-09,1.18577631299817e-06
"203007_x_at",-1.66311642080035,7.8503061628586,-7.24314319640456,7.25788783163908e-09,1.25973429667263e-06
"206858_s_at",3.35567664589689,7.43858380610648,7.24089170866216,7.31108644274453e-09,1.25973429667263e-06
"201809_s_at",1.50215190159469,9.19037353199378,7.2340714777996,7.47464354686579e-09,1.27108881140099e-06
"210139_s_at",1.45107786961298,10.1818410594165,7.22411152832502,7.720134579093e-09,1.29309351893575e-06
"203216_s_at",-1.55192711980754,7.52502347089831,-7.2160790103752,7.92401841612666e-09,1.31733849444816e-06
"220765_s_at",1.70285572786612,7.51597771904378,7.2039923340989,8.24106530282744e-09,1.35989786482287e-06
"220272_at",2.08522823244016,7.64224047343692,7.19802002304498,8.40240751948139e-09,1.36868977458217e-06
"221246_x_at",1.03939316240587,7.18950648786403,7.19747736722148,8.41722400313136e-09,1.36868977458217e-06
"205709_s_at",-1.9103970435281,6.53139724406043,-7.19072734206854,8.60373687889973e-09,1.37279622990735e-06
"204938_s_at",2.96418844326344,4.53142082887913,7.19021073465268,8.6181816627536e-09,1.37279622990735e-06
"221900_at",2.39478791578806,6.17121305289132,7.18988329345913,8.62734983108266e-09,1.37279622990735e-06
"203151_at",1.23186368030394,7.22085513142179,7.1841159398876,8.7904509250432e-09,1.37858878109151e-06
"213800_at",3.01672579136944,7.73377469066237,7.18205774557982,8.84940502294234e-09,1.37858878109151e-06
"218625_at",1.77105144190249,6.20600699188962,7.1695052457755,9.21766641680039e-09,1.42598579699349e-06
"202222_s_at",3.00417190643631,7.0675704521032,7.16308685035321,9.4118866153927e-09,1.4360862885692e-06
"214734_at",-1.7661682921665,6.06832958871334,-7.15893756448073,9.53962983557663e-09,1.44355981037359e-06
"219778_at",2.43259217722074,7.35737021152572,7.1573018024572,9.59046783387762e-09,1.44355981037359e-06
"211535_s_at",1.09605924974701,8.985903308086,7.14595751475251,9.95061903471814e-09,1.48771771970749e-06
"203698_s_at",2.42491561262223,7.08817805582371,7.13897738025989,1.01789507977392e-08,1.51170991280824e-06
"204682_at",2.31115691648813,8.7147712546509,7.12307806469014,1.07189183510763e-08,1.56497435499626e-06
"212549_at",1.01207421748325,8.45324050170791,7.12195223331669,1.07582285506148e-08,1.56497435499626e-06
"214027_x_at",2.10848446172354,7.75784306281107,7.12023112155756,1.08186044202282e-08,1.56497435499626e-06
"212623_at",-1.16487570690541,7.45213468606083,-7.10267954807653,1.14541103608028e-08,1.63566164427952e-06
"211340_s_at",1.65550310051346,8.20827679843296,7.08153082383165,1.22699604248024e-08,1.72998676191977e-06
"206580_s_at",1.11520293924986,9.25621269045672,7.07845556039826,1.23933667971115e-08,1.73639642854876e-06
"205475_at",1.99697686803612,5.36216274437033,7.060359476202,1.31452477992468e-08,1.82632177339898e-06
"204513_s_at",1.28816150029701,5.54245038232742,7.05809237616269,1.32426227855193e-08,1.82632177339898e-06
"204082_at",1.59720700878752,8.00296889669561,7.03780332904878,1.41470084569998e-08,1.93345341961095e-06
"204482_at",1.81110170554642,7.6250953273178,7.03411920322016,1.43177719780363e-08,1.94485979484581e-06
"202274_at",4.14475974083838,8.1593023582629,7.02903783190876,1.45567056437379e-08,1.96533170682151e-06
"204736_s_at",1.09302162863591,5.76160246529884,7.00093255590334,1.59525476966803e-08,2.14081268095751e-06
"204342_at",-1.06502310194976,8.20560105932088,-6.99696798152149,1.61599949030671e-08,2.14832043556921e-06
"218417_s_at",1.04759645773729,6.97337952067826,6.99618344796096,1.62013661254041e-08,2.14832043556921e-06
"205611_at",1.03953646057154,6.783301741268,6.99064458207685,1.64964955213679e-08,2.16172018076183e-06
"205582_s_at",1.65140880748996,7.07178723716703,6.97183048746451,1.75399321841133e-08,2.28070559990264e-06
"203498_at",2.07662943110536,6.63314750327948,6.97062069867188,1.76092545308279e-08,2.28070559990264e-06
"220037_s_at",2.05976624385797,4.54409554629327,6.96802425445961,1.77589651341019e-08,2.28680038319299e-06
"212089_at",1.04367631388381,8.26741864230994,6.96453899913825,1.79619378174171e-08,2.29964418826782e-06
"208609_s_at",1.82778847652281,8.52239097011811,6.9536953018765,1.86084839842569e-08,2.35534771430279e-06
"202291_s_at",2.3632337405984,11.2540057338022,6.95065321882349,1.87940318896299e-08,2.36539349381517e-06
"201430_s_at",2.38490003325282,6.61722371804873,6.93421195264644,1.98295098558544e-08,2.46783235228418e-06
"202075_s_at",1.54167512930383,9.01593826093647,6.93139117596524,2.00128411975077e-08,2.47681146309377e-06
"219213_at",1.70764251476852,8.05777054177475,6.92946328476132,2.01391200844724e-08,2.47866949238559e-06
"203276_at",-2.74417547713885,6.3520517700386,-6.92774299253629,2.02524769579884e-08,2.47892543512696e-06
"205265_s_at",1.06630608944007,6.60942018776331,6.91716963224009,2.096341792976e-08,2.55192383181019e-06
"57715_at",1.39163711283544,7.86397059981775,6.8913573211914,2.28061716762781e-08,2.74442315672219e-06
"203571_s_at",2.86561138709633,8.60617273481859,6.88726370815291,2.31130182129562e-08,2.75341554401084e-06
"216333_x_at",1.84347541869355,9.40136643267514,6.88292715284392,2.34426012178636e-08,2.7778235496295e-06
"203780_at",-2.60147480084501,7.49538859103134,-6.88054974875039,2.362528631007e-08,2.78465874671656e-06
"200696_s_at",1.0966046041183,11.0853479814388,6.87167103627466,2.43202836689616e-08,2.85148925943926e-06
"206480_at",1.55951842194587,6.3240988843269,6.85021400919921,2.60858759300161e-08,3.04193210830778e-06
"203997_at",-1.69684998801063,7.05712366860179,-6.84867136558232,2.62176668669522e-08,3.04193210830778e-06
"207895_at",1.09052933792507,6.33822279515527,6.83052587990808,2.78190038782621e-08,3.2110049191505e-06
"206093_x_at",1.82249573010214,9.40324362508867,6.82340543504244,2.84739022455199e-08,3.26965525939922e-06
"202747_s_at",2.42449650939025,8.33883176009383,6.82002217356568,2.87904806493621e-08,3.28905403808123e-06
"207198_s_at",-1.4129551165818,9.78796070023087,-6.81801223979433,2.89802255909518e-08,3.29383921168181e-06
"203739_at",-1.15252216087208,8.0953347962309,-6.8146967016576,2.92959730396761e-08,3.3128243218521e-06
"206201_s_at",2.38110196403437,3.89646049973462,6.80934333884291,2.98130978176968e-08,3.35427464689309e-06
"218934_s_at",1.97873334062712,5.84355818737692,6.80750099465651,2.99931771787038e-08,3.35757792969841e-06
"203697_at",2.4699869968012,6.61774610753172,6.79802195433655,3.09371189212987e-08,3.44593099104886e-06
"209263_x_at",1.29208060921857,8.35449145961134,6.79597044491082,3.11453079508951e-08,3.45186082200045e-06
"211726_s_at",1.60823376772167,5.7201237479544,6.78476905797587,3.23071001485111e-08,3.56289737627912e-06
"219563_at",1.54072597609901,7.030115416275,6.75797785385786,3.52654823491371e-08,3.83223975752062e-06
"219973_at",-1.34172188134878,5.72418660193226,-6.74952668080171,3.62540008835895e-08,3.91213597722563e-06
"208612_at",-1.36022833575109,10.3924270630292,-6.74870200583437,3.63519390979802e-08,3.91213597722563e-06
"219011_at",1.16048257585061,6.85492469506295,6.74666401354019,3.65951114757995e-08,3.91501063267811e-06
"219909_at",1.31515807468352,4.57964500994082,6.74302056244478,3.70339234829168e-08,3.92859387347113e-06
"210702_s_at",1.35712766988926,4.51810292637952,6.73894354779147,3.7531219456542e-08,3.96247855845207e-06
"209840_s_at",1.63003111502202,5.31928155125653,6.72160787730477,3.97217121097887e-08,4.11458620422292e-06
"213451_x_at",1.85174191330908,9.40056609557599,6.72045154661553,3.98723087566562e-08,4.11458620422292e-06
"218656_s_at",1.58220445143128,8.8264623047873,6.72027435908031,3.98954356561543e-08,4.11458620422292e-06
"203766_s_at",2.96457721534821,7.94595917183093,6.71682091177847,4.03488855506069e-08,4.14217568392106e-06
"210831_s_at",1.33832699193625,5.87052386178394,6.70536834062701,4.18900049218719e-08,4.28065889745202e-06
"218035_s_at",-1.99820671698491,8.48776611802014,-6.69494837218507,4.33434525043706e-08,4.38854821730798e-06
"204457_s_at",2.61885797144456,9.15335934278107,6.69370926084432,4.35196259760498e-08,4.38854821730798e-06
"203233_at",1.43167878378522,7.44300629033036,6.69358878056524,4.35367938243509e-08,4.38854821730798e-06
"205824_at",1.42110477485882,6.93110191819913,6.68795536615586,4.43471632558456e-08,4.45009799932645e-06
"201785_at",1.73745028345457,9.89763596271611,6.68120186618012,4.53386363269779e-08,4.50896786364325e-06
"212843_at",2.79516683738551,7.12488460049312,6.67714884464287,4.59443060265504e-08,4.54889469045984e-06
"40284_at",-1.55740027725363,6.06117830948529,-6.65354938320532,4.9635751209966e-08,4.82298064001914e-06
"214705_at",-1.77209228109017,4.69270288736927,-6.65257071182712,4.97951046911344e-08,4.82298064001914e-06
"210036_s_at",1.38610104529885,7.038270414926,6.65020358420963,5.01826611063062e-08,4.83947680287958e-06
"206458_s_at",2.22129743547979,5.29917993479907,6.64764225124484,5.06054237898681e-08,4.85921131796074e-06
"210717_at",-1.71446500302712,5.48055738666199,-6.64628794762533,5.08304018254806e-08,4.85986635822417e-06
"210596_at",-1.12340232157801,7.12421624609524,-6.63681118457616,5.24330237457154e-08,4.97042753184384e-06
"204396_s_at",1.63647784111471,8.09456795614467,6.62684609844909,5.41729445039858e-08,5.11360459625124e-06
"201957_at",1.83979878090491,8.02120217895585,6.61854249822966,5.5666934609455e-08,5.23245697170814e-06
"219578_s_at",1.17269401667772,6.29901331689853,6.61598223244441,5.61358648109834e-08,5.2363391233e-06
"204019_s_at",-1.66421032240338,9.68067656236798,-6.60329132311083,5.85194571510177e-08,5.40928608694283e-06
"206770_s_at",-1.32996613153584,6.49861326480972,-6.59955245734215,5.92408599329175e-08,5.45334147407274e-06
"214483_s_at",-1.63016725032904,5.87056145329521,-6.59756115084055,5.96287104329758e-08,5.46645589430206e-06
"221565_s_at",1.37477239342906,8.04669716831667,6.58197800436581,6.27531585438712e-08,5.68273216618625e-06
"209925_at",-1.35383856580803,4.85089575384585,-6.5803391881383,6.30911419339743e-08,5.69020797110585e-06
"208335_s_at",2.75642492623644,7.33865144728718,6.57219644922656,6.47977383967647e-08,5.79779370057184e-06
"210103_s_at",-1.64705125798737,6.34824104405818,-6.57216445115448,6.48045352355518e-08,5.79779370057184e-06
"212612_at",-1.11699450219317,7.58757242988952,-6.5584804208498,6.77777458556018e-08,6.01547746782964e-06
"217208_s_at",-1.21988889789568,6.10089616939356,-6.54379528352766,7.11208398606793e-08,6.26228833824645e-06
"220723_s_at",-1.76005038341748,6.14726884164792,-6.54252516366819,7.1417640325053e-08,6.26366446268191e-06
"218484_at",1.10611832800225,6.59569127379863,6.53765824254873,7.25664817514383e-08,6.3394647606933e-06
"218574_s_at",1.82201808485654,8.02038367381021,6.52290339837844,7.61638736697918e-08,6.6277445849295e-06
"203344_s_at",-1.58479554408872,8.49792362060842,-6.51771776595897,7.74702093072957e-08,6.71519008847714e-06
"209948_at",2.78405574277366,6.57673784850521,6.50858445307199,7.9825888911685e-08,6.89256328405274e-06
"203501_at",1.05295750660836,8.2199325022434,6.49791607623347,8.26685881668481e-08,7.11045613356322e-06
"201893_x_at",1.34192367419144,12.2464700859111,6.48656822399089,8.58038183854033e-08,7.35173716219857e-06
"203562_at",1.7490874512446,7.67941936306509,6.46554522849468,9.19305092885328e-08,7.78837277890509e-06
"211813_x_at",1.53700725072442,11.7243287757425,6.46548479732348,9.1948738198682e-08,7.78837277890509e-06
"205406_s_at",-1.64300024734174,6.8436298523195,-6.45350600906038,9.56345866032444e-08,8.06989274909271e-06
"218763_at",-2.0039964739852,9.76971528057051,-6.44934877471493,9.6948076238223e-08,8.14985771456186e-06
"204099_at",1.08492334224328,7.86501608022446,6.44698099780477,9.77042471739562e-08,8.18254704621888e-06
"211896_s_at",1.58979177412684,11.4586829817576,6.44243884194135,9.91714102474818e-08,8.26378160650864e-06
"220520_s_at",-1.65447279954281,4.52370548692952,-6.44168773100708,9.94161453761421e-08,8.26378160650864e-06
"213308_at",-2.29535511220566,6.11118086156924,-6.43621456540142,1.0121784001769e-07,8.38226699655791e-06
"213316_at",1.54944960842128,6.26490248573792,6.41516725480852,1.08456493244338e-07,8.85012930404436e-06
"220724_at",-2.24205092961582,4.99948540072009,-6.41028748637016,1.10207518393201e-07,8.96019301914361e-06
"213955_at",1.58178894548072,5.59109008084108,6.39249586765998,1.16835099839063e-07,9.39466498334e-06
"208747_s_at",1.43462725657292,11.1643975680505,6.39144643904308,1.17238266614379e-07,9.39466498334e-06
"202890_at",-1.74445301085267,6.75668927489589,-6.38484751074566,1.19805557199246e-07,9.56597992017063e-06
"219494_at",-1.77585888443706,6.19716982716541,-6.36538837278938,1.27708666320401e-07,1.00885317717006e-05
"214285_at",1.69628339955951,5.25275988813115,6.36307568946817,1.28682004750021e-07,1.01295018368064e-05
"217744_s_at",-2.40168082729801,7.78377072413046,-6.35904218237321,1.30397399861953e-07,1.02283904110026e-05
"205151_s_at",1.32525530132321,6.49167444385682,6.34951262503729,1.3454172001542e-07,1.05001651385515e-05
"218195_at",-1.7152106751251,7.98006138146638,-6.34785451029614,1.35276176988117e-07,1.05001651385515e-05
"203951_at",3.3575791123746,8.23232089165694,6.34653630010852,1.35862938260173e-07,1.05090926236871e-05
"209624_s_at",-1.24233933167826,6.36812313731456,-6.33140266033067,1.42784620962918e-07,1.09683206937618e-05
"202283_at",1.55399364810297,10.9960310761081,6.32599459222064,1.45342844277631e-07,1.11264692164013e-05
"215303_at",1.25973763607707,4.28375124628933,6.32413366968529,1.46233704638252e-07,1.11563295829669e-05
"220975_s_at",1.26637259571125,7.65726556981046,6.32087605574209,1.47806372370936e-07,1.12087493122039e-05
"205698_s_at",-1.87983864319827,7.38047530919427,-6.32012003758774,1.48173767446413e-07,1.12087493122039e-05
"203167_at",1.4934462880103,8.25221549869585,6.31921300106119,1.48615758357159e-07,1.12087493122039e-05
"210084_x_at",1.92853204839834,6.876347791052,6.31856277500711,1.48933419958359e-07,1.12087493122039e-05
"208763_s_at",1.56186232888493,9.44020941856258,6.31291338388382,1.51722146898684e-07,1.13419941827584e-05
"212067_s_at",1.77607191755885,10.486473067146,6.30463576120886,1.5590295939438e-07,1.16155525967512e-05
"202112_at",1.61953326763884,9.51893762887688,6.29336663049454,1.61780728225742e-07,1.20132976089495e-05
"209981_at",1.54121388822433,7.23206303400851,6.28621125279835,1.65627476885355e-07,1.22174943793876e-05
"212687_at",-1.33362542257257,10.0982474417634,-6.28370331525335,1.66997311229937e-07,1.22778848259713e-05
"219787_s_at",-2.47386624441169,5.78204509518828,-6.28088456367461,1.68550453558593e-07,1.23185131101875e-05
"202566_s_at",1.14970811459715,7.63890570555772,6.2794007267702,1.69373854104661e-07,1.23305272806847e-05
"222126_at",1.09726267848892,7.14899520151464,6.27587166140491,1.71348391704874e-07,1.24336420912361e-05
"206283_s_at",1.11713794432539,5.62323836029851,6.26805551936125,1.75803998882751e-07,1.27155379321787e-05
"204114_at",1.85825161246676,8.0724214121512,6.26252323921689,1.79027603434831e-07,1.29067893906723e-05
"211518_s_at",1.04196403896761,7.27561191955504,6.26041664025041,1.80270592885494e-07,1.29544774119682e-05
"206167_s_at",1.97862963071613,6.79829191062791,6.25802840585146,1.81690210619161e-07,1.30145106815532e-05
"204150_at",1.14242360533585,7.76647688149111,6.25433537053956,1.8390749068507e-07,1.31311127243311e-05
"214799_at",1.64244089373746,5.11046436212677,6.25028745952398,1.86368959465359e-07,1.32221060828338e-05
"212922_s_at",-1.11945541116968,8.78563166586307,-6.24592669356976,1.8905757657588e-07,1.33702718520028e-05
"216474_x_at",2.21549867274154,7.2905371296019,6.2430598905309,1.9084620871775e-07,1.34540537709029e-05
"220800_s_at",-1.0585654526474,4.82906692844372,-6.24119209543526,1.9202064926099e-07,1.34690462275519e-05
"213365_at",-1.49203009250343,6.46918640679335,-6.23821698242236,1.93906308210781e-07,1.35412251661804e-05
"207741_x_at",1.62326125044072,6.79465321361379,6.22840651226046,2.00256584469797e-07,1.39409872882302e-05
"212249_at",-1.56527674558584,6.72894896882489,-6.2236183886743,2.03431072083527e-07,1.41178629059337e-05
"212449_s_at",-1.79870975784395,8.35732764784905,-6.22212297732439,2.04432799824999e-07,1.41433213717438e-05
"213371_at",1.78585489563616,5.77346420358238,6.22041819873999,2.05580798012492e-07,1.41787103322734e-05
"219059_s_at",2.14622650390979,6.45980748432963,6.21870791012558,2.06738988609414e-07,1.42064927898259e-05
"219895_at",2.60004998561058,4.42495356544326,6.21784308748052,2.0732712107679e-07,1.42064927898259e-05
"37117_at",-1.84362929780838,7.35986789851175,-6.1831743385207,2.32335191731012e-07,1.5731705368364e-05
"201811_x_at",1.09851486217695,9.50236151713287,6.17918790728399,2.3539771520132e-07,1.58427640529904e-05
"218966_at",-1.42682653678235,8.40901400142523,-6.17790070567239,2.36395190127087e-07,1.58619748507865e-05
"204693_at",1.01721215084698,6.73101470401393,6.17570225612817,2.38108593877982e-07,1.59289644018613e-05
"215870_s_at",2.70878236440088,5.0549309776442,6.17222356510316,2.4084519397011e-07,1.60158459285736e-05
"219647_at",1.10466837156001,5.09862442780163,6.17124157336059,2.41623380945732e-07,1.60197739801431e-05
"217966_s_at",1.59631577620711,6.71963603556704,6.16470015676545,2.46871747143101e-07,1.63191748104061e-05
"211562_s_at",1.57569542313662,6.12423096106795,6.15930495104981,2.51286173916054e-07,1.65129855348907e-05
"219295_s_at",2.23597787121898,5.46306234820398,6.1572702549085,2.52971414807701e-07,1.65262293480093e-05
"35846_at",1.00483700201764,7.25734300861247,6.14931756658078,2.59667382723475e-07,1.68157275724734e-05
"220581_at",-1.16477316049468,6.17821719316859,-6.14814441084964,2.60670042482886e-07,1.68317290909892e-05
"209506_s_at",1.2592049297042,8.15095639454441,6.14591788595681,2.62583644080265e-07,1.6906288552532e-05
"206298_at",1.36417225694869,5.96305641659738,6.14271681506619,2.653594705472e-07,1.70357721192507e-05
"219115_s_at",-2.67149783008837,6.67999358132865,-6.13530184984128,2.71902638437067e-07,1.74056755070762e-05
"209043_at",-1.5511445525255,10.5411306904939,-6.13279281088584,2.74153019825655e-07,1.74994464832554e-05
"209498_at",-1.88584763672832,7.08138693702405,-6.12637017576488,2.799987659082e-07,1.78215214518199e-05
"210170_at",2.81300934745447,4.76128028878169,6.11774614947281,2.88044688565771e-07,1.82814003623353e-05
"214632_at",1.33564187141328,5.67838114677307,6.11572932388796,2.89959429689219e-07,1.83506426567805e-05
"204677_at",1.13131168864183,7.31354977271777,6.11309564989029,2.9247896927862e-07,1.84576600527474e-05
"214745_at",-1.58904338234004,5.77497894469485,-6.10929065236896,2.96157777836028e-07,1.8637024906365e-05
"201810_s_at",1.1912906232277,8.73632826689378,6.1084265157044,2.96999681888141e-07,1.86373575025975e-05
"201495_x_at",1.23583726573073,5.54132760679957,6.092916113141,3.12524544268697e-07,1.9447232605234e-05
"204642_at",1.08643002829909,6.09349615919814,6.08793362508351,3.17681848399898e-07,1.965910175845e-05
"218675_at",1.07684418911121,6.90640460669244,6.08792166304101,3.17694331958611e-07,1.965910175845e-05
"203779_s_at",-1.46853997885851,5.1230838605515,-6.08361834685634,3.22217231963275e-07,1.98288212056516e-05
"219347_at",-1.12892052926214,7.97461409875798,-6.07854132856822,3.27636147991455e-07,2.01067506027704e-05
"217986_s_at",-1.2762707276404,6.98964838591104,-6.07618875543712,3.30177941600757e-07,2.02070714424178e-05
"218380_at",1.35505776577808,8.85454176164713,6.06976131334437,3.37223287488716e-07,2.0581707329825e-05
"202946_s_at",-1.31035597237569,8.97315046539706,-6.06265188359863,3.45191333362097e-07,2.10104571948291e-05
"212338_at",1.12910543397562,6.79808017175162,6.0570357923543,3.516185009473e-07,2.1343338816357e-05
"208454_s_at",1.16529587954811,8.16275748310442,6.05608354595888,3.52720068779316e-07,2.13520243809696e-05
"213917_at",-1.87859096560666,7.56673869869178,-6.05492889020662,3.54060413284381e-07,2.13750781212362e-05
"208864_s_at",-1.15552354367308,10.8927369038864,-6.05200758210376,3.57474293053478e-07,2.15228508820334e-05
"213620_s_at",1.31027742714039,8.37438209532586,6.04311130070996,3.68074562810733e-07,2.19828338759643e-05
"210657_s_at",1.55228294975764,6.15196637731209,6.04105926373156,3.70563894509776e-07,2.20723312245836e-05
"202949_s_at",1.97970024737308,9.58915074349442,6.03023443808128,3.83976658252382e-07,2.2689252031534e-05
"203812_at",1.35287945560275,7.13681776250343,6.02670974462429,3.88447868479213e-07,2.28323302535922e-05
