"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045930","negative regulation of mitotic cell cycle","35/1507","237/18842",0.147679324894515,1.84643254124914,3.86632506819058,0.000305551615039492,0.0158994999684266,0.0158994999684266,"ATR/RAD17/RAD21/BUB3/DACT1/WAC/KANK2/ATM/DLG1/ZWILCH/RBL2/RBBP8/JADE1/MAD1L1/BTG3/TOPBP1/PRMT2/NBN/TP53/RBL1/BRCC3/ETAA1/CDK2AP2/MRE11/PRP4K/CDC14B/CCND1/RAD50/YTHDC2/TOM1L1/ATF2/TPR/RB1/NABP1/APC",35
"GO:0034109","homotypic cell-cell adhesion","18/1507","92/18842",0.195652173913043,2.44623640402758,4.09995646087155,0.000316078971316289,0.0163030206257876,0.0163030206257876,"FLNA/STXBP3/TMX1/DSG2/FIBP/JAK2/C1QTNF1/HTR2A/CXADR/ANK3/ILK/ACTB/TYRO3/DSC2/MYL9/IL6ST/ENTPD1/PDPN",18
"GO:0032204","regulation of telomere maintenance","20/1507","108/18842",0.185185185185185,2.31536778982034,4.04194593937727,0.000324820445662809,0.0165484838663441,0.0165484838663441,"SMC6/ATR/ATRX/HSP90AA1/TNKS2/UCHL5/SMG1/SMC5/ATM/HNRNPD/DCP2/HNRNPA1/SMG6/NBN/TP53/SLF2/MRE11/NEK7/RAD50/RUVBL1",20
"GO:0032271","regulation of protein polymerization","29/1507","184/18842",0.157608695652174,1.97057932546666,3.90080356774301,0.000326466688519714,0.0165484838663441,0.0165484838663441,"PRUNE1/RASA1/COTL1/HSP90AA1/OCLN/TOGARAM1/CLASP2/PAK3/HAUS7/KANK2/PINK1/ARPC3/HAUS3/HAUS2/CDC42EP1/BAIAP2L2/ARFGEF1/NCK1/TWF1/CLIP3/NCKAP1/RDX/BIN1/AKAP9/ABL1/PDE4DIP/ADD3/DCTN1/CLIP1",29
"GO:0071479","cellular response to ionizing radiation","14/1507","63/18842",0.222222222222222,2.77844134778441,4.1688883930886,0.000370598655108945,0.018624958051629,0.018624958051629,"SFRP1/ATR/NUCKS1/TANK/TGFB1/NIPBL/ATM/TSPYL5/CLOCK/TP53/BRCC3/NET1/RHOB/ECT2",14
"GO:0030866","cortical actin cytoskeleton organization","10/1507","36/18842",0.277777777777778,3.47305168473052,4.37908026260255,0.000383131052910928,0.0189311814379517,0.0189311814379517,"ROCK2/RHOQ/IQGAP1/IQGAP2/DLG1/EPB41L3/ROCK1/NCKAP1/EPB41L1/ECT2",10
"GO:0042307","positive regulation of protein import into nucleus","10/1507","36/18842",0.277777777777778,3.47305168473052,4.37908026260255,0.000383131052910928,0.0189311814379517,0.0189311814379517,"PIK3R1/FLNA/AKT1/UBR5/HSP90AA1/TGFB1/JAK2/TARDBP/TPR/ECT2",10
"GO:0002758","innate immune response-activating signaling pathway","42/1507","306/18842",0.137254901960784,1.71609612657273,3.72366588041127,0.000405938202728224,0.0198855086800544,0.0198855086800544,"PIK3R1/ERBIN/NAIP/BIRC2/CYLD/AKT1/BIRC3/IFIH1/MAP2K6/FYN/PAK3/F2RL1/RIOK3/PLD3/TKFC/RFTN1/USP15/SEC14L1/IRAK3/RIGI/IFI35/TLR5/NOD2/BRCC3/OTUD4/MAPK8/CSNK1A1/OGT/TBK1/CD36/APPL1/APP/RAB11FIP2/NEK7/TYRO3/DDX60/PTPN22/LGR4/AIM2/OAS1/PJA2/TAX1BP1",42
"GO:0006892","post-Golgi vesicle-mediated transport","21/1507","118/18842",0.177966101694915,2.22510768953921,3.93606834799872,0.000409208596987514,0.0198855086800544,0.0198855086800544,"ARFGEF2/VPS13C/AP3S2/GOLGA4/LYPLA1/SCAMP1/SCFD1/VAMP4/EXOC1/VPS54/ACSL3/PREPL/MON2/AP2M1/VPS13A/EHD3/CCDC91/ANK3/EPS15/BLZF1/RAB31",21
"GO:1901990","regulation of mitotic cell cycle phase transition","46/1507","345/18842",0.133333333333333,1.66706480867065,3.68700398534009,0.000425580809344017,0.0203746010580303,0.0203746010580303,"DPF2/SMARCA2/ATR/SMARCA4/RAD17/RAD21/AKT1/TGFB1/BUB3/DACT1/WAC/PLCB1/KANK2/ATM/DLG1/ZWILCH/RBL2/RBBP8/JADE1/CENPE/MAD1L1/TOPBP1/CPAP/CDK4/PRMT2/NBN/TP53/RBL1/BRCC3/ETAA1/CDK2AP2/CDC14A/MRE11/PRP4K/CDC14B/APPL1/RDX/ACTB/CCND1/RAD50/CCND2/SMARCD3/TPR/RB1/NABP1/APC",46
