"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045178","basal part of cell","42/1234","324/19979",0.12962962962963,2.09876042979771,5.11599196194466,4.35884681002025e-06,7.75469258061742e-05,7.75469258061742e-05,"SLC7A1/TGFBR3/HPGD/ABCA8/AURKA/NEDD9/EPS15/ABCA1/MAP7/PLPP3/CA12/ST14/CHRM3/ANK2/CEACAM1/SLC47A1/LRP1/ANK3/MET/EPCAM/CXADR/ERBB3/CLDN7/SLCO2B1/MYO1D/DSP/SLC22A5/CD44/SLC23A2/SLCO3A1/CLDN4/C5AR1/CADM1/SLC2A1/AQP1/SLC39A8/IQGAP1/CTNNA2/TACSTD2/NOD1/LEPR/CAV1",42
"GO:0032432","actin filament bundle","19/1234","95/19979",0.2,3.23808752025932,5.61019365738968,4.62052358607348e-06,8.03341032578685e-05,8.03341032578685e-05,"ABLIM1/FAM107A/PDLIM1/PPP1R12B/LPP/CYBA/PDLIM5/SORBS1/CRYAB/PLS3/CALD1/LDB3/MYLK/MYL9/ACTA2/SYNPO/TPM1/PDLIM3/PLS1",19
"GO:0098644","complex of collagen trimers","11/1234","35/19979",0.314285714285714,5.08842324612179,6.21118693583184,5.02189412468415e-06,8.53722001196306e-05,8.53722001196306e-05,"COL8A1/COL8A2/COL10A1/COL5A1/COL6A2/COL7A1/COL4A3/COL14A1/COL16A1/COL1A1/COL11A1",11
"GO:0098858","actin-based cell projection","33/1234","230/19979",0.143478260869565,2.32297582975125,5.17766723073286,5.34902834358196e-06,8.89566670182653e-05,8.89566670182653e-05,"PODXL/NLGN1/HOMER2/GAP43/RAPGEF3/PROM1/CEACAM1/MYO6/DOCK4/CXADR/CD302/GPM6A/PDGFRA/SLC26A2/EPHA4/RUFY3/ANGPT1/JAM3/MYO1D/PDZK1/VCAM1/CD44/EPS8/NHERF1/FCHSD2/AOC3/PDGFA/ACTA2/SYNE2/ACTG2/CLIC5/PLS1/DMD",33
"GO:0071162","CMG complex","6/1234","10/19979",0.6,9.71426256077796,7.07201778955531,9.28582389281907e-06,0.000151141601659715,0.000151141601659715,"MCM2/GINS3/MCM4/GINS1/GINS4/GINS2",6
"GO:0042641","actomyosin","18/1234","92/19979",0.195652173913043,3.16769431329716,5.34685217102817,1.1265944300302e-05,0.000179550987286063,0.000179550987286063,"ABLIM1/FAM107A/PDLIM1/CDC42BPA/PPP1R12B/LPP/CYBA/PDLIM5/SORBS1/KAT2B/CALD1/LDB3/MYLK/MYL9/ACTA2/SYNPO/TPM1/PDLIM3",18
"GO:0016323","basolateral plasma membrane","36/1234","273/19979",0.131868131868132,2.13500276061054,4.84473318442103,1.41179245931621e-05,0.000220412496199367,0.000220412496199367,"SLC7A1/TGFBR3/HPGD/ABCA8/AURKA/NEDD9/ABCA1/MAP7/PLPP3/CA12/ST14/CHRM3/ANK2/SLC47A1/LRP1/ANK3/EPCAM/CXADR/ERBB3/CLDN7/SLCO2B1/MYO1D/DSP/CD44/SLC23A2/SLCO3A1/C5AR1/CADM1/SLC2A1/AQP1/SLC39A8/IQGAP1/CTNNA2/NOD1/LEPR/CAV1",36
"GO:0016328","lateral plasma membrane","15/1234","69/19979",0.217391304347826,3.51966034810796,5.37925062213346,1.60587457479336e-05,0.000245698809943384,0.000245698809943384,"GPSM2/CLDN3/CEACAM1/NSG1/ANK3/EPCAM/ERBB3/CLDN7/CDH1/CLDN5/MTCL1/CLDN4/IQGAP1/TACSTD2/DMD",15
"GO:0030017","sarcomere","31/1234","222/19979",0.13963963963964,2.26082687225313,4.84688042529086,1.76701656852886e-05,0.000265052485279329,0.000265052485279329,"KRT19/DNAJB4/PDLIM1/RYR3/OBSL1/KRT8/PPP1R12B/ANK2/FHL2/PDLIM5/SYNC/ANK3/KAT2B/CACNA1D/CRYAB/TNNC1/DES/LDB3/FHL5/MYL9/SYNPO/TPM1/SYNE2/SLC2A1/SPTBN1/PDLIM3/RYR2/DMD/FHOD3/TPM2/LMOD1",31
"GO:0035580","specific granule lumen","14/1234","62/19979",0.225806451612903,3.65590526480891,5.37387208655005,1.93714415553087e-05,0.000284189815454873,0.000284189815454873,"SLPI/HP/OLFM4/QSOX1/QPCT/CHIT1/GGH/CHI3L1/CRISP3/TCN1/ORM2/PTX3/ORM1/LYZ",14
