"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000022","mitotic spindle elongation","6/1162","12/18842",0.5,8.10757314974183,6.31394376511816,3.63473789307398e-05,0.000994058549361628,0.000994058549361628,"KIF4A/RACGAP1/BIRC5/PRC1/AURKB/KIF23",6
"GO:0071675","regulation of mononuclear cell migration","22/1162","138/18842",0.159420289855072,2.58502332310609,4.79095246482119,3.70150412511932e-05,0.0010076316785047,0.0010076316785047,"GREM1/JAM3/PLCB1/GAS6/SERPINE1/PDGFD/STK39/CCL21/DUSP1/RARRES2/EMILIN1/SLIT2/JAM2/THBS1/CXCL13/APOD/CSF1R/NBL1/CXCL12/CCL2/PLA2G7/MICOS10-NBL1",22
"GO:0007159","leukocyte cell-cell adhesion","46/1162","402/18842",0.114427860696517,1.85546450193096,4.44476157473996,3.90454902196984e-05,0.00105800683175957,0.00105800683175957,"BMP4/VCAM1/CD24/VNN1/SELE/VTCN1/HLA-DPB1/PRKCQ/PLA2G5/CAV1/IL15/SLC7A1/ZBTB16/IL7R/SELL/VSIG4/NR4A3/CCL19/SLC39A8/HLA-DRA/HSPD1/LAG3/SELP/HLA-DRB5/CCL21/HLA-DQA1/HLA-DPA1/SMARCD3/FUT9/UFL1/CTSG/ICAM2/HLA-DQB1/HLA-DRB3/HLA-DRB4/JAM2/SIRPA/CD44/PECAM1/ICAM1/HLA-DRB1/HLA-E/CXCL12/HLA-DQA2/PLA2G2A/CCL2",46
"GO:0072073","kidney epithelium development","19/1162","110/18842",0.172727272727273,2.80079799718354,4.85605028736799,4.0016619412635e-05,0.00107661982957479,0.00107661982957479,"BMP4/CD24/GREM1/HOXA11/EPCAM/CD34/HOXB7/TCF21/SALL1/GPC3/SLIT2/FGFR2/PAX2/PECAM1/MEF2C/AQP1/PROM1/PAX8/HS3ST3A1",19
"GO:0048662","negative regulation of smooth muscle cell proliferation","14/1162","66/18842",0.212121212121212,3.43957648776926,5.08977725928712,4.01339865996446e-05,0.00107661982957479,0.00107661982957479,"BMP4/TPM1/TNFAIP3/RGS5/EFEMP2/HMOX1/IGFBP5/CNN1/APOD/OGN/MEF2C/ANG/NPR1/CDKN1A",14
"GO:0042542","response to hydrogen peroxide","16/1162","83/18842",0.192771084337349,3.12581133484022,4.97591360609975,4.04647929142907e-05,0.00107661982957479,0.00107661982957479,"TXN/ECT2/HP/TNFAIP3/PDGFD/RHOB/DUSP1/CRYAB/MMP2/HMOX1/PLEKHA1/PCNA/SIRPA/KLF2/AQP1/CDK1",16
"GO:0060541","respiratory system development","16/1162","83/18842",0.192771084337349,3.12581133484022,4.97591360609975,4.04647929142907e-05,0.00107661982957479,0.00107661982957479,"BMP4/GRHL2/WFDC2/CELSR1/DNAAF1/FGF7/PDGFA/RCN3/CHD7/MSX1/TCF21/IGFBP5/EPAS1/FGFR2/CTSZ/MME",16
"GO:0097305","response to alcohol","33/1162","254/18842",0.12992125984252,2.10669223575969,4.55240925879823,4.12075721951514e-05,0.00109144380408779,0.00109144380408779,"VCAM1/PTGFR/HNRNPD/GHR/TGFBR3/CLDN3/CDH1/OPRK1/FOSB/SCNN1A/CCL19/HPGD/STK39/PTCH1/PNOC/BLM/CCL21/RGS2/ACTC1/BRCA1/SLIT2/INHBA/FGFR2/S100B/SLIT3/CLDN5/RAD51/TBXA2R/FOS/AKR1C2/CES1/CDK1/ACTG2",33
"GO:0044089","positive regulation of cellular component biogenesis","52/1162","475/18842",0.109473684210526,1.77513180541716,4.38649014149517,4.17063107739445e-05,0.0010997000329632,0.0010997000329632,"STX18/SYNPO/THBS2/GPM6A/TPM1/FLNA/HOPX/LMOD1/MNS1/SPAG5/STXBP1/CAV1/F2RL1/BRCC3/PLK4/OCLN/DPYSL3/ACTR2/CCL19/ATG5/EPHB2/NAV3/SLITRK3/HSP90AA1/NLGN1/CCL11/APOA1/FHOD3/STIL/CCL21/PALM/RASIP1/LRRC15/EMILIN1/SNCA/ATR/COBL/GBP2/CLU/KDR/CXCL13/RAPGEF3/COL16A1/CLDN5/ELAPOR1/CDC42EP1/CLSTN2/PIK3R1/TAL1/SRPX2/CDH5/GPSM2",52
"GO:0050867","positive regulation of cell activation","41/1162","345/18842",0.118840579710145,1.92701738631545,4.45513313893791,4.30072465002168e-05,0.00112894022063069,0.00112894022063069,"MSH2/VCAM1/CD24/VNN1/FLNA/HLA-DPB1/PRKCQ/GAS6/CAV1/ACTA2/IL15/SLC7A1/ZBTB16/IL7R/PLA2G4A/NR4A3/CCL19/EPHB2/CD74/HLA-DRA/HSPD1/IL4R/SELP/HLA-DRB5/CCL21/HLA-DQA1/HLA-DPA1/SMARCD3/HLA-DQB1/HLA-DRB3/HLA-DRB4/SIRPA/THBS1/MEF2C/FLT3LG/HLA-DRB1/HLA-E/HLA-DQA2/CCL2/SVEP1/TYROBP",41
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","45/1162","392/18842",0.114795918367347,1.86143261091011,4.41855296659543,4.36677281309096e-05,0.00114118329515444,0.00114118329515444,"FPR1/CD24/IGLC7/BANK1/BLNK/VTCN1/HLA-DPB1/PRKCQ/TRIL/IGHM/F2RL1/FCER1A/TNFAIP3/IGLC1/C3/KLRC1/CD40/NR4A3/IGHG1/IGHD/IGHA1/CD22/FCGR2B/FCGR2C/LAG3/IGHA2/HLA-DQB1/COLEC11/PLEKHA1/IGLC3/HLA-DRB3/FCGR2A/LY96/TRDC/SLC39A6/MEF2C/IGHG3/IGKC/CEACAM1/PIK3R1/HLA-DRB1/MAP3K1/FCN1/KLRC2/TYROBP",45
"GO:2000107","negative regulation of leukocyte apoptotic process","10/1162","36/18842",0.277777777777778,4.50420730541212,5.39518987592147,4.44632737758797e-05,0.00115549228842183,0.00115549228842183,"BMP4/PRKCQ/GAS6/HCLS1/CCL19/CD74/CCL21/AURKB/TSC22D3/CXCL12",10
