"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097517","contractile actin filament bundle","15/1195","85/19979",0.176470588235294,2.95038149150874,4.54500002857406,0.000141688744480399,0.00174825628270169,0.00174825628270169,"SYNPO/LDB3/CALD1/TPM1/NEBL/PDLIM3/ACTA2/MYLK/FAM107A/PDLIM7/SORBS1/MYL9/ABLIM1/PPP1R12B/PDLIM5",15
"GO:0005912","adherens junction","26/1195","199/19979",0.130653266331658,2.18436954647716,4.23512802939576,0.000147092892852238,0.00178612798463432,0.00178612798463432,"LDB3/TLN1/CDH1/MAGI1/CXADR/SYNM/CDH3/TMOD3/STXBP6/TMEM204/PDLIM3/CELSR1/DLG1/NDRG1/PDLIM7/SORBS1/SSX2IP/TMEM47/CEACAM1/CTNNA2/CDC42EP1/FRMD4B/PDLIM5/JCAD/CDH5/DSP",26
"GO:0043034","costamere","6/1195","16/19979",0.375,6.26956066945607,5.31847857652734,0.00021520967563024,0.00257242815401772,0.00257242815401772,"SVIL/DMD/SYNM/FLNC/ANK3/ANK2",6
"GO:0005938","cell cortex","36/1195","323/19979",0.111455108359133,1.86339883674236,3.94576363443868,0.000244468092699996,0.00287020898430119,0.00287020898430119,"FGFR2/GMFB/CDH1/FLNA/SNCA/RAPGEF3/MELK/FRY/STIL/GSN/IQGAP2/GPSM2/MYO6/MYO1D/AKAP12/COBL/ACTR2/CLIP2/ENO2/CLIP3/CLDN5/STXBP1/RIMS3/TRAK1/GYPC/STK39/CAV1/CTNNA2/SELE/MYL9/SEPTIN4/SPTAN1/CTSZ/ECT2/PLS1/PIEZO2",36
"GO:0032588","trans-Golgi network membrane","18/1195","119/19979",0.151260504201681,2.5288984212932,4.21918344204053,0.000247625873155397,0.00287020898430119,0.00287020898430119,"FUT9/HLA-DQA2/HLA-DPB1/NSG1/CD2AP/HLA-DPA1/ARFIP1/HLA-DRB4/HLA-DRB5/HLA-DQB1/HLA-DQA1/HLA-DRA/CLIP3/CD74/SLC30A5/ATP2C2/HLA-DRB3/HLA-DRB1",18
"GO:0005901","caveola","14/1195","81/19979",0.172839506172839,2.88967405341185,4.2982395240828,0.000292847523845658,0.00334370680211834,0.00334370680211834,"CDH1/PLVAP/FXYD1/CAVIN3/KCNMA1/SORBS1/KIF18A/PTCH1/CAV1/SELE/PLPP2/PTGIS/SCARB1/CAVIN1",14
"GO:0005884","actin filament","18/1195","122/19979",0.147540983606557,2.46671239454009,4.09858528715873,0.000338960763067008,0.00377257932554745,0.00377257932554745,"LDB3/ARHGAP6/DPYSL3/TWF1/CD2AP/TPM1/FLNA/PDLIM3/ACTC1/MYO6/PDLIM7/COBL/JAM3/CORO2B/TPM2/LMOD1/PDLIM5/PLS1",18
"GO:0030496","midbody","24/1195","187/19979",0.128342245989305,2.14573199382454,3.97031459322831,0.000340271860735653,0.00377257932554745,0.00377257932554745,"KIF14/KIF20A/SPAG5/BIRC5/SVIL/KIF4A/GEM/NEK2/CCDC69/RACGAP1/KIF23/CDK1/ASPM/MAK/PTCH1/CENPE/CEP55/CENPF/AURKB/AURKA/MTCL1/ECT2/SHCBP1/PRC1",24
"GO:0031941","filamentous actin","8/1195","31/19979",0.258064516129032,4.31453637467944,4.65821869315968,0.000366330616248725,0.00400347030614678,0.00400347030614678,"LDB3/DPYSL3/CD2AP/PDLIM3/MYO6/PDLIM7/JAM3/PDLIM5",8
"GO:0044291","cell-cell contact zone","13/1195","75/19979",0.173333333333333,2.89793026499303,4.1534273530922,0.000463294199247056,0.00499183186512673,0.00499183186512673,"DSG2/CXADR/VAMP5/JAM2/OBSL1/DLG1/FXYD1/ANK3/JAM3/DES/ANK2/PECAM1/DSP",13
"GO:0005775","vacuolar lumen","23/1195","180/19979",0.127777777777778,2.13629474662947,3.86252711161614,0.000477071579584137,0.00504690239559262,0.00504690239559262,"VAT1/GCA/HSP90AA1/NSG1/SERPINA3/FMOD/RNASET2/CTSF/PLD3/C3/CTSG/TPP1/ACTR2/GPC3/CCT2/OMD/CD74/DCN/CSPG4/OGN/BGN/GGH/PRELP",23
"GO:0098636","protein complex involved in cell adhesion","9/1195","40/19979",0.225,3.76173640167364,4.40987673807712,0.000481599836442172,0.00504690239559262,0.00504690239559262,"ITGA8/ITGB8/ITGA6/JAM2/ITGA5/JAM3/EMILIN1/ITGBL1/ITGA7",9
"GO:0030134","COPII-coated ER to Golgi transport vesicle","15/1195","95/19979",0.157894736842105,2.63981501871834,4.04083114032798,0.000497110933237435,0.00508376238785913,0.00508376238785913,"COL7A1/HLA-DQA2/HLA-DPB1/HLA-DPA1/HLA-DRB4/HLA-DRB5/HLA-DQB1/HLA-DQA1/HLA-DRA/CD74/SLC30A5/HLA-E/CTSZ/HLA-DRB3/HLA-DRB1",15
"GO:0044295","axonal growth cone","7/1195","25/19979",0.28,4.6812719665272,4.64535428015643,0.000498408077241091,0.00508376238785913,0.00508376238785913,"HSP90AA1/TRPV2/GPM6A/L1CAM/SHTN1/COBL/PTCH1",7
"GO:0014704","intercalated disc","10/1195","51/19979",0.196078431372549,3.27820165723193,4.1087650841677,0.0007609175346324,0.00765923571044455,0.00765923571044455,"DSG2/CXADR/VAMP5/OBSL1/DLG1/FXYD1/ANK3/DES/ANK2/DSP",10
"GO:0042383","sarcolemma","19/1195","142/19979",0.133802816901408,2.23702634215334,3.73122158130016,0.000816319146953996,0.00811018373272476,0.00811018373272476,"AQP1/COL6A1/OPRK1/DMD/SYNM/FLNC/DLG1/KCNJ8/FXYD1/POPDC2/ANK3/SGCE/CACNB2/DES/CAV1/ANK2/VCAM1/COL6A2/BGN",19
"GO:0043202","lysosomal lumen","15/1195","100/19979",0.15,2.50782426778243,3.81258363345241,0.000863332260867648,0.00846729717389424,0.00846729717389424,"HSP90AA1/NSG1/FMOD/RNASET2/CTSF/PLD3/TPP1/GPC3/OMD/CD74/DCN/CSPG4/OGN/BGN/PRELP",15
"GO:0016528","sarcoplasm","14/1195","90/19979",0.155555555555556,2.60070664807066,3.83877313454447,0.000880190575919982,0.00852336443770616,0.00852336443770616,"THBS4/CASQ2/ATP2A3/BAG5/PLN/COL6A1/OPRK1/THBS1/FLNC/GSN/ANK3/MEF2C/FABP3/ITPR1",14
"GO:0005767","secondary lysosome","7/1195","28/19979",0.25,4.17970711297071,4.24668176168277,0.00104874156904006,0.0100285912539456,0.0100285912539456,"PLA2G5/HLA-DRA/NCF4/SLC48A1/NCF2/HLA-DRB3/HLA-DRB1",7
